,text,label,date
2456,høyre selvsagt fritt ønske statens lånekasse foreta rentefastsetting markedsbasert system tilfelle sak vedtas stortinget stortinget vedtatt gjøres måten fordelen forbrukerperspektiv topp bunn gjelder rentenivået lånekassen jevnes rentenedgangen forskjellen bankkunder bankkunder land færre kunder fastrentelån rentenivået forhold husholdningenes inntekter utgifter knyttet svingningene markedet tilbudt fastrentelån kundene statens lånekasse jevne fordel annerledes fordelt statens lånekasse utdanningspolitikken lån risiko vurderes,1,2009-01-21
2457,opplyse representanten hagen sover rimelig natten nettene grunner bure inne ønsker lukkede mottak ønsker norge identitetspapirer aner kontroll fall klarlagt identiteten personer politiets utlendingsenhet norge tikkende bomber høyde representanten inne mottak vet mottak vet mottakene fungerer landet lukkede mottak utfordringene lukkede mottak faktum drap vold beboere ansatte asylmottakene tror løses,0,2012-12-11
2458,fornøyelsen representantforslag torgeir knag fylkesnes audun lysbakken fiskekvotene forbli lokalsamfunnet sikre stabil råvaretilgang næringslivet,1,2014-02-26
2459,replikken marit nybakk inne stortinget informert regjeringens planer forlengelse irakbidraget 2004 sagt sv budsjettet redegjort presis måte inne bevilgning videreføring irakbidraget forhold budsjettet internasjonale styrker holder peke spørsmål senterpartiet finanskomiteen statsråden konsultere stortinget videreføringen budsjettet interessant finansieringen irak forsvarsbudsjettet bistandsbudsjettet regjeringens argumentasjon inneværende års finansiering merkelig lys oppfattet regjeringen naturlig bevilget bistandsbudsjettets nødhjelpsbevilgning oppdrag ren humanitær karakter betvilt kritisert nødhjelpsmidler innrømmelse regjeringens side høyst usikkert norge bidra feks sudan antar diskutere utenriksministerens redegjørelse presidenten klubber spørre forsvarsministeren bevilgningene kap 1792 2004 irakstyrkene forsvarsministeren mulighetene presidenten klubber øke norges bidrag fredsoppdrag afrika bevilgningen,1,2003-12-04
2460,vet representanten skjelstad løse luften foreslått kvartstillinger halvstillinger måte klima miljøsatsingen budsjett kommunene trenger kompetansen selvfølgelig samarbeide riktig kreves kompetanse kommunene kommunestyret miljørådgiverne kommunene løft savn kompetansen fjernet rykket hakk kommunene kompetansen kompetansen ligge teknisk sektor ligge ledelsen kommunen klimaarbeidet ledelsen kommunen klimamålene klare klimatilpasningene nødt,1,2014-12-09
2461,trur sentrumspartia flinkare miljøpolitikken arbeidarpartiet posisjon skryt treng irriterande lesa dagsavisen skyldar stortinget stortingets ansvar offensiv miljøpolitikk rimeleg frekt be rise presisera inkluderer sv sv ansvar regjeringa gjennomslag miljøpolitikk feigt regjeringa skylda stortinget miljøpolitikken kontantstøtte regjeringa sak sak salderer budsjettet arbeidarpartiet førre høgre framstegspartiet rakrygga seia posisjon nødvendigvis gjennomslag politisk illustrera stortingets ansvar gjeld pcboppryddinga stortingsfleirtal kritiserer regjeringa passivitet naturvernforbundet illustrert kjempeproblem veit bla konsekvensar folks helse regjeringa satsing rydda handlingsplan treng pengar eksemplet omstilling omsyn energieffektivitet regjeringa ansvar offensiv gjeld miljøpolitikken lars rise svara,1,1999-12-09
2462,bekymrer departementet åpenbart offensivt reformen stortinget initiert barne familiedepartementets ønske defensivt 6 900 plasser omtrent halvparten stortinget vedtatt statsråden forsikret stortinget senest budsjettet fjor bygges nøye utilstrekkelig mistanke barne familieministeren regjeringen egentlig utbyggingen holder takten trinn 2 innføringen makstaksten forutsetter full dekning regjeringens måte underminere barnehageforliket prøvde formuleringen lyktes enstemmig storting virkelig departementet fullt alvor utbyggingen alvorlig problem enstemmig storting ønsker utbygging utfordring barne familieministeren tilstrekkelig nøye målene full dekning bygge 16 000 plasser klare utgangen 2005 håper statsråden samarbeider stortinget lykkes storstilte satsingen barnehageutbygging,1,2004-05-26
2463,henstille saksordføreren dokumentere påstanden ni ti metadonprogram sidemisbruk positive forslaget stortingsrepresentant bjarne håkon hanssen liberalisering inntakskriteriene medikamentell assistert rehabilitering magert behandlingsresultat komiteen grunnen komiteen venter rusmelding ii bla kriteriene medikamentell behandling temaene vitner historieløshet flertallet merknad påstår legemiddelassisterte rehabiliteringen narkomane norge foregått høyt tempo faktum norge ligget ti naboland land øvrig vesteuropa gjelder medikamentell assistert rehabilitering narkomane norge metadonbehandling 1994 omfang 50 pasienter medikamentell behandling ca 1 600 metadon subutex behovet tilsi 4 000 5 000 tempoet behandling høyt snarere tvert lavt vurdering måte inntakskriteriene opptak medikamentell assistert behandling utgangspunktet nyansering helhetsvurdering pasienten tilfeller ligget tiden praksis 25 behandling metadon stikk strid medisinsk behandling kunnskap fortrinnsvis behandling lidelse tidspunkt fremskrittspartiet ønsker enhetlig statlig ansvar behandling rehabilitering statlig finansiert helseforetakene ligge kommunene forebyggende arbeid omsorgsinstitusjoner ettervern statlig eneansvar foretakene regionale metadonteamene avvikles medisineringen pasientene overlates fastlege ordningen landet,0,2003-04-01
2464,diskutere framtid krevende framtid tilfellet lett bomme lett framtidsperspektiver ettertid dumme useriøst uunngåelig nåtid forberede framtid svs utgangspunkt heldigvis forelskelse tiltro bedre parlamentarisk uttrykk nordiske samfunnsmodellen rødgrønne flertallet beskriver tredelt modell økonomisk modell velferdsmodell arbeidslivsmodell sv rødgrønne regjeringa hemsko nærmest problem norge tvert virkemidler samfunnsutvikling samfunnsmodellen svaret problemet opposisjonen beskriver syns meldinga rødgrønne flertallets merknader innstillinga beskriver måte lesning balansen samspillet representanten knut storberget presenterte innlegg skape dele dele skape utgangspunkt nummer forholdet privat forbruk fellesforbruket arbeider framtidsperspektiver forbrukstypene politiske forstand politisk bestemt trukket meldinga trukket innstillinga problematikk syns fokusere representanten geirketil hansen innlegg poengtert måte utgangspunktet bærekraftig utvikling meldinga innstillinga slår enstemmig fast prisverdig dagens forbruks produksjonsmønstre samlet bærekraftige dessverre meldinga innstillinga knyttet klimautslippsproblematikk virkelig savner fokusering ressursutfordringa vanskelig tro ressursforbruket samfunnsmodell nærmest ressursforbruk 2050 verden øvrig basere legger optimistisk ressurssyn svakeste meldinga morer skremme grunnleggende handlingsregeluenige fremskrittspartiet høyre fremskrittspartiet nærmest gnir innstillinga,1,2013-04-29
2465,egentlig ubegrensede muligheter tenke annerledes gjelder bidra øke interessen samarbeid norge russland finnmark troms bedre utgangspunkt fylker melding ungdomsskolen elever finnmark troms interessen utviklingen russland tenker ungdomsskolen relevant motiverende sakene diskuterer utdanningsområdet sikker elever utvikle interessen samarbeid russland nysgjerrighet russiske samfunnet rette lett kontakt russere russland,1,2010-04-28
2466,høre departementet statsråden spørsmålene alvorlig tendens bruker sterkere ord forhandlinger kontrakter føres feks fartøyer sjøen vei mulige oppdrag dårlig utgangspunkt forhandlinger inspirere villighet personell naturligvis gjøres statsråden antydet statsråden feks tenke system villighet kontrakt karrieremessig honoreres,0,1999-04-21
2467,styrke kulturminnepolitikken sagt selvfølgelig enig komiteen utgangspunkt høringene nærmest samtlige samtlige styrke skatte avgiftsfritak gjelder fredede bygninger privat eie omfatter ca 60 pst spørsmålet arbeiderpartiet lytte råd bredt vern skuffet arbeiderpartiet slår regjeringspartiene gjelder fartøyvern dårlig erfaring regjeringspartiene fartøyvern budsjettframlegget nærmest saldere posten heldigvis styrket lurer arbeiderpartiet slår regjeringspartiene radere fartøyvernet norge,0,2005-06-08
2468,takk svaret riktig klaget esa gjelder bompenger grunnen foreligger klager varslet omfanget bompengebruken dramatisk norge regjeringen bompengefinansierte prosjektene folkeavstemning kanal innbyggerinitiativ klagerne bruker statsråden åpen innbyggerne kanaler oppfølgingsspørsmålet klagerne innbyggerne staten bidra prosjektene lov forhåndsinnkreving lov kreve betaling trafikanter bruker prosjektet pålagt betale,0,2007-01-31
2469,revidert nasjonalbudsjett 2007 endringer økonomiske politikken bakgrunn situasjonen 38 pst istedenfor 4 pst 2007 2006 bedre trodde selvfølgelig utviklingen nøye lars sponheim inne synspunktene norges bank forhold kapasitetsutnyttelse overrasket runder høykonjunkturen kapasitetsgrensen utgangspunktet tro integrert internasjonal økonomi internasjonalt arbeidsmarked trodde ledig kapasitet vet grensen sikre balansegangen område gambling område klare lande mykt lav arbeidsløshet,1,2007-06-11
2470,utdannet jurist forstå behandler sakene trenger egentlig svar barn 16 løftet 40 60 behandlingen departementet lovforslag stortinget trenger svar representanten arbeiderpartiet borte forsvarlig behandling enig setning sagt forslag ligget departementet tiden ligget vurdering nyere tilgangen informasjon muligheten innblikk departementsform posisjonspartiene uforsvarlig behandling feil,0,2012-02-07
2471,svar fullt formaliteter prinsipielle avklaringene mangler gode prinsipielle avklaringer trodde flertallsregjering statsråd bjørnøy varslet stilles krav co2rensing gasskraftverket tjeldbergodden hyggelig regjeringen visjoner problemet området firkantede visjoner bygge gasskraftverk co2rensing vet bygges gasskraftverk møre romsdal betraktning kraftsituasjonen tragisk regionen betenkelig strengere rammevilkår norge eu gasskraftverk betraktning arbeiderpartiets standpunkt sånne saker tror regjeringen bygd gasskraftverk raskere stiller kravet co2håndtering forhold krav co2håndtering,0,2006-02-01
2472,spørsmålet barne familieministeren kommuner utviser kreativitet barn barnehager bergen foreslås dekke behovet barn avdelingene antydes ekstra barn småbarnsavdelingene avdelinger barn statsråden enig tiltak underminere målet bedre kvalitet barnehagene initiativ statsråden styrke kvalitet pedagogisk innhold barnehagene,1,2000-11-29
2473,berømme representanten hanekamhaug forventet fremskrittspartiet motsatt side leksedebatten oppfattet fremskrittspartiet krav lekser beviset skikkelig kunnskapsskole opplyst kunnskapsrik debatt lekser honnøren representanten organiserer riktig skoler planlegger knytte sfo tilbud barn sfo bredere knyttes sfo ekskludere barn sfo vet feks tanke barn minoritetsbakgrunn trenger krevende balansegang introdusere vet leksehjelp målrettet vet strever skolen leksehjelp fungerer leksehjelp appellerer flinke skolen leksehjelp fungerer jobber kvaliteten målsettingen utgangspunktet lærer gir gode lekser,1,2010-01-13
2474,forundret svaret statsråden forventet neisvar spørsmål mildt sagt provoserende mor føle ansvar hjemme saks skyld far reiser møter barna foreldrene sterkt ønske lov hjemme barn slutten levetid snakker slutten levetid mor far brennende ønske lov håpefulle situasjon kombinere arbeid vente kaasautvalget snakker regjeringen arbeidet alternativer foreldrene arbeidslivet hjemme lønn barnet institusjon virkelig statsråden alternativene bærer preg velferdssamfunn foreldrene mulighet hjemme,0,2012-05-23
2475,lyst berømme representanten høglund debatten framstår nyansert høyres talsperson stiller spørsmål virker forhold bygge fred sivilt legitimt styre irak problemet opplagt trenger irakiske politistyrker irakiske militære legitimitet befolkningen hovedproblemstilling kriger side side amerikanske soldater oppfattes okkupasjonsmakt opplæring nato usa deltar sterkt natoland spørsmålstegn tror diskusjonen dreier sikkerhetsstyrker muslimske land diskusjon tenke lære irakiske soldater tror diskutere,1,2004-11-30
2476,dobbeltkommunikasjon preget rødgrønne regjeringens utenrikspolitikk overtok halvt sv regjering programfestet allierte usa trusselen verdensfreden åpenbart problem opptre samlet regjeringsskiftet stortingsrepresentanter sv demonstrere regjering plenen stortinget nylig enstemmig storting godkjente tilstedeværelse afghanistan representanter sv kommuniserte sterk motstand pressen intern uenighet overflaten rakettskjoldsaken eksemplene utenriksministeren etterlyste forrige ordveksling utenriksministeren komfortabel uoversiktlig situasjon tror utenriksministeren dobbeltkommunikasjonen styrker anseelse innflytelse forsvarsalliansen nato internasjonale fora oppfattet utenriksministeren riktig gir opposisjonen stortinget skylden svs forvirring utenrikspolitikken,0,2008-03-12
